http://github.com/AutoMapper/AutoMapper/commit/035262f297613c75d394b8f0dcbd4f41390975eb,feature,1
http://github.com/AutoMapper/AutoMapper/commit/06e31b3c428949a1ec618283749b4171655d4647,feature,1
http://github.com/AutoMapper/AutoMapper/commit/0739c2a6af1b994f948a4b3d80ca618cc6f6e886,feature,1
http://github.com/AutoMapper/AutoMapper/commit/08f11248c48e189b0bfb9f067af627de2557e4d3,fix,0
http://github.com/AutoMapper/AutoMapper/commit/0a380242596738bf8eabebe4dfdb8eb7a371bde1,feature,1
http://github.com/AutoMapper/AutoMapper/commit/0c8ba3352292e2a5cdd0c7b11615bf2248021afb,feature,1
http://github.com/AutoMapper/AutoMapper/commit/d5e82f8b9e7966fccad8ed6f4750d8509509607c,adding test,1
http://github.com/AutoMapper/AutoMapper/commit/d9817d2f734d4a5b87393a18cd7b23c205a940f0,feature,1
http://github.com/Chenkaiang/XVim/commit/01f9ae36706a30a030be58986987c6dbdf8c74a4,feature,1
http://github.com/Chenkaiang/XVim/commit/022d689a494348ab0893fbe4df8608288e41f4ff,feature,1
http://github.com/Chenkaiang/XVim/commit/02d40258f4540cabd1a66c6eb19c229b2ba8211b,bugfix,0
http://github.com/Chenkaiang/XVim/commit/02e5bee3b39eb4defca56ca46c290c435eba4563,feature,1
http://github.com/Chenkaiang/XVim/commit/042093223c9672f51383ae413881efc272efaa8e,refactoring-ish,1
http://github.com/Chenkaiang/XVim/commit/06aab3082a6b787b1f86466e894a30ec926daedf,feature,1
http://github.com/Chenkaiang/XVim/commit/08f67c8a7ddcd85b3ee72805cc3b9d64374fe21d,some kind of merge,1
http://github.com/Chenkaiang/XVim/commit/0e00ea7ac0e8517265555b719c5c5dfbc9ea5fe2,feature,1
http://github.com/Chenkaiang/XVim/commit/0e552449d23bfcdee4ba2fe292b6f3c8e1f97d43,feature,1
http://github.com/Chenkaiang/XVim/commit/0f23737f1dac76e65b9206886a84630d3da0c7cb,bug in behaviour (missing corner case),0
http://github.com/clojure/core.logic/commit/004c1747f62c4085fdf55348c5f6f5cdcddc9c1e,feature,1
http://github.com/clojure/core.logic/commit/009264f02318358ffde6fb93e9957ba4b4c7c4ec,added test,1
http://github.com/clojure/core.logic/commit/01147d49b04d26c395d5b3e381110b49f8f6b3c9,feacture,1
http://github.com/clojure/core.logic/commit/01f796f71eb78891b51a08c4ce82311a3696c7e7,formatting,1
http://github.com/clojure/core.logic/commit/0284274e2805d9cf01aa52fe4219fa61801e041c,feature,1
http://github.com/clojure/core.logic/commit/0285cb83db40e5d5c6742b1d2e5f1b6052fa4285,comments,1
http://github.com/clojure/core.logic/commit/02912b2be77ab4fce58efbcc96784f36d69a0898,feature,1
http://github.com/clojure/core.logic/commit/02ce1378f5724babbd43cf2ff9e93d3fc86ea322,feature,1
http://github.com/clojure/core.logic/commit/02e3559664f87e65f5e96edbab567077e5fc527f,refactoring,1
http://github.com/clojure/core.logic/commit/03b49f7d7d3ea9ec80dd938af634b21026a99c92,feature,1
http://github.com/docpad/docpad/commit/066e38ce09791d815301c3057725da41c92c1b95,feature,1
http://github.com/docpad/docpad/commit/072a8519ab9484e753ad07b9eccbec56af23033d,feature,1
http://github.com/docpad/docpad/commit/07cbaebd9d79670f32918a4d43cfb612f4b08fcd,feature,1
http://github.com/docpad/docpad/commit/085a4f448083c21061a849ccb3ced97591f8f909,feature,1
http://github.com/docpad/docpad/commit/0ac97e8c38a85b10557f246c4c1fc90ebcbb1d5f,stray logs removal,1
http://github.com/docpad/docpad/commit/0b074872ea922709b8d280e9062a6856d9eb9024,release cut,1
http://github.com/docpad/docpad/commit/0b0c7711803709aa338468856924ca6037e7c033,code standards,1
http://github.com/docpad/docpad/commit/0b6eda1b1bb12d29e0394bd5f012e438b5cf40d3,cleanup,1
http://github.com/docpad/docpad/commit/0c28ea2ef98432bae85581da1951e49e76646375,comments,1
http://github.com/docpad/docpad/commit/0c29955c6b3d30e8f1eac0a472cdf2f7b1a7f1c5,cleanup,1
http://github.com/faylang/fay/commit/004677c4fe512e89b111a88556e2aadf3e5995ad,renaming,1
http://github.com/faylang/fay/commit/01ab6fef7b8bd8546bddc5c3c189d47e22e7b23d,hack,1
http://github.com/faylang/fay/commit/020cc2cd70052831032ec8b2f286b8caa8ffc1fc,feature,1
http://github.com/faylang/fay/commit/0337bfa178691354397bea8939e5782344de6a95,bug,0
http://github.com/faylang/fay/commit/042fb11e5359e481f6e091340c2c736357d1c897,feature,1
http://github.com/faylang/fay/commit/0565b7717b5147c81c9cbebd4b1e0f3671270ab8,feature,1
http://github.com/faylang/fay/commit/063d5192a1312fa5cdf8d436f3e8bd0f35cfaf67,add tests,1
http://github.com/faylang/fay/commit/07fe116be5959b6b296c52af56b2c78f0c788d7b,feature,1
http://github.com/faylang/fay/commit/0a3798bb3de6625f23b324c6bdc01505f11a35da,no double imports,1
http://github.com/faylang/fay/commit/e973a3f440164cefd4d4fa2499f11a108eb974a8,feature,1
http://github.com/GeertJohan/gorp/commit/047aa496231b62db778d98cc2fdb9dfda17ccbb4,feature,1
http://github.com/GeertJohan/gorp/commit/07474efb5d95a0869da5aaa079fc5534c4d2125b,feature,1
http://github.com/GeertJohan/gorp/commit/07c7bf190317709b2e4df486241e192d06e11785,formatting ,1
http://github.com/GeertJohan/gorp/commit/0b81151c7e8041127974c7d40f8f781359b597ce,formatting ,1
http://github.com/GeertJohan/gorp/commit/17f13f466f11f3b7990691a64764d2ad8f9f25a6,"feature, might be considered a bug too",1
